STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     4931;19610731;   5;   15.6;  10.9;   0.7;  974.20;   65.00;   1.2;   21.8;    7.0;    4.9;   6.1;   0.0;   0;     -999;   0;eor
     4931;19610801;   5;   18.4;  13.6;   3.3;  970.70;   66.00;   1.7;   24.3;    9.1;    6.8;   9.5;   2.3;   1;     -999;   0;eor
     4931;19610802;   5;   15.0;  15.2;   7.0;  969.50;   88.00;   3.7;   22.5;   14.3;   15.1;  13.0;   6.5;   1;     -999;   0;eor
     4931;19610803;   5;   15.4;  11.6;   2.3;  975.60;   67.00;   2.4;   18.9;   10.2;    9.2;   6.9;   0.0;   0;     -999;   0;eor
     4931;19610804;   5;   18.6;  12.5;   3.7;  974.20;   61.00;   2.7;   25.0;    9.9;    8.0;   9.4;   0.0;   0;     -999;   0;eor
     4931;19610805;   5;   22.3;  14.5;   2.0;  969.40;   56.00;   1.6;   29.4;   13.9;   11.1;   7.6;   0.0;   0;     -999;   0;eor
     4931;19610806;   5;   21.9;  15.6;   5.0;  966.20;   59.00;   3.1;   30.6;   14.7;   12.9;  13.0;   3.0;   1;     -999;   0;eor
     4931;19610807;   5;   16.3;  17.1;   7.7;  968.60;   92.00;   1.8;   18.6;   15.7;   15.4;   4.9;   8.8;   1;     -999;   0;eor
     4931;19610808;   5;   19.8;  17.3;   6.3;  968.20;   75.00;   3.2;   24.6;   15.0;   13.4;  12.9;   0.0;   1;     -999;   0;eor
     4931;19610809;   5;   18.2;  16.1;   7.3;  972.80;   75.00;   1.2;   21.4;   15.4;   14.0;   4.2;   0.0;   1;     -999;   0;eor
     4931;19610810;   5;   18.5;  18.1;   5.3;  970.00;   83.00;   1.7;   22.8;   13.9;   11.7;   6.9;  16.1;   1;     -999;   0;eor
     4931;19610811;   5;   18.7;  15.6;   6.7;  971.20;   73.00;   2.5;   23.0;   16.1;   15.9;   9.0;   0.0;   0;     -999;   0;eor
     4931;19610812;   5;   14.1;  13.2;   8.0;  973.20;   80.00;   2.1;   17.8;   12.4;   12.8;   7.5;   2.6;   1;     -999;   0;eor
     4931;19610813;   5;   14.4;  11.3;   3.0;  975.60;   70.00;   1.7;   19.8;   10.7;    9.2;   4.5;   0.0;   0;     -999;   0;eor
     4931;19610814;   5;   15.0;  11.9;   5.0;  973.20;   69.00;   2.9;   21.4;   10.6;    9.1;   9.8;   0.1;   1;     -999;   0;eor
     4931;19610815;   5;   13.3;  12.3;   7.7;  970.40;   79.00;   5.2;   16.1;   11.7;   11.4;  12.8;   4.1;   1;     -999;   0;eor
     4931;19610816;   5;   12.0;  10.1;   5.7;  970.20;   72.00;   5.0;   15.8;    8.2;    7.2;  10.5;   7.3;   1;     -999;   0;eor
     4931;19610817;   5;   11.4;  11.6;   7.7;  966.20;   88.00;   5.3;   14.6;    9.6;    9.4;  13.0;   4.4;   1;     -999;   0;eor
     4931;19610818;   5;   13.8;  11.2;   5.7;  971.00;   73.00;   3.6;   18.4;    9.9;    9.0;   8.9;   0.0;   1;     -999;   0;eor
     4931;19610819;   5;   14.2;  12.1;   7.3;  964.30;   75.00;   4.9;   17.1;   12.8;   10.3;  16.7;   0.6;   1;     -999;   0;eor
     4931;19610820;   5;   12.9;  12.1;   5.0;  971.80;   81.00;   4.1;   17.4;   11.3;    9.0;   8.8;   2.1;   1;     -999;   0;eor
     4931;19610821;   5;   16.1;  12.1;   3.7;  971.60;   68.00;   4.6;   21.8;    9.8;    7.9;  11.0;   0.0;   0;     -999;   0;eor
     4931;19610822;   5;   14.6;  13.1;   4.7;  968.40;   77.00;   5.3;   19.7;   12.5;    9.2;  15.0;   1.7;   1;     -999;   0;eor
     4931;19610823;   5;   14.0;  11.9;   7.0;  974.30;   74.00;   3.4;   17.3;   10.9;    9.5;   8.1;   0.0;   0;     -999;   0;eor
     4931;19610824;   5;   14.5;  12.7;   7.3;  974.30;   77.00;   1.5;   17.6;   10.8;    9.7;   4.7;   0.0;   0;     -999;   0;eor
     4931;19610825;   5;   16.4;  12.9;   4.0;  974.40;   69.00;   1.5;   21.0;   11.8;   10.3;   5.0;   0.0;   0;     -999;   0;eor
     4931;19610826;   5;   18.7;  13.2;   3.7;  974.80;   64.00;   1.6;   26.6;    9.2;    7.2;   6.1;   0.0;   0;     -999;   0;eor
     4931;19610827;   5;   20.8;  15.9;   3.3;  978.30;   65.00;   1.7;   26.7;   11.9;   10.0;   7.3;   0.0;   0;     -999;   0;eor
     4931;19610828;   5;   20.6;  16.3;   2.3;  979.00;   70.00;   1.0;   27.6;   12.9;   11.4;   5.0;   0.0;   0;     -999;   0;eor
     4931;19610829;   5;   21.9;  16.5;   0.0;  975.40;   65.00;   1.8;   28.2;   15.5;   11.6;   6.1;   0.0;   0;     -999;   0;eor
     4931;19610830;   5;   21.9;  14.9;   0.7;  975.40;   60.00;   1.2;   29.4;   14.2;   11.3;   4.9;   0.0;   0;     -999;   0;eor
     4931;19610831;   5;   21.0;  13.3;   0.0;  978.00;   57.00;   1.7;   28.2;   13.0;    8.6;   7.7;   0.0;   0;     -999;   0;eor
     4931;19610901;   5;   22.3;  15.5;   0.7;  976.00;   58.00;   1.2;   29.0;   14.7;    9.6;   5.5;   0.0;   0;     -999;   0;eor
     4931;19610902;   5;   21.3;  17.5;   4.3;  971.90;   70.00;   0.9;   30.2;   13.3;   10.7;  11.4;   0.0;   0;     -999;   0;eor
     4931;19610903;   5;   19.5;  16.4;   3.7;  968.30;   71.00;   1.6;   28.7;   14.3;   11.5;  13.5;  20.6;   1;     -999;   0;eor
     4931;19610904;   5;   18.0;  16.0;   5.0;  968.80;   79.00;   1.2;   25.4;   11.9;   10.8;   8.5;   8.4;   1;     -999;   0;eor
     4931;19610905;   5;   17.6;  16.5;   7.3;  965.40;   82.00;   2.4;   24.0;   14.8;   13.3;   8.0;   4.4;   1;     -999;   0;eor
     4931;19610906;   5;   15.8;  14.1;   6.3;  963.10;   79.00;   4.4;   20.9;   12.8;   11.4;  13.3;   8.7;   1;     -999;   0;eor
     4931;19610907;   5;   12.9;  11.5;   5.3;  965.20;   76.00;   5.0;   16.7;   11.2;   11.4;  16.0;   1.4;   1;     -999;   0;eor
     4931;19610908;   5;   11.1;  10.5;   6.7;  972.30;   80.00;   3.2;   14.0;    7.5;    6.0;  11.5;   0.0;   1;     -999;   0;eor
     4931;19610909;   5;   12.4;  12.4;   5.3;  976.30;   84.00;   1.4;   15.8;    8.9;    7.4;   6.1;   0.0;   1;     -999;   0;eor
     4931;19610910;   5;   13.2;  11.1;   3.0;  974.80;   75.00;   0.8;   19.1;    6.1;    5.0;   3.0;   0.0;   0;     -999;   0;eor
     4931;19610911;   5;   15.4;  12.9;   4.3;  970.20;   75.00;   1.3;   22.6;    7.8;    4.8;   7.0;   0.0;   1;     -999;   0;eor
     4931;19610912;   5;   15.7;  12.0;   7.3;  971.00;   67.00;   2.9;   20.0;   12.9;    9.7;  10.9;   0.0;   0;     -999;   0;eor
     4931;19610913;   5;   17.8;  13.1;   5.7;  968.30;   68.00;   1.9;   24.8;    9.8;    7.0;   9.5;   0.4;   1;     -999;   0;eor
     4931;19610914;   5;   17.0;  17.1;   6.7;  970.00;   85.00;   4.5;   22.2;   14.7;   13.5;  12.7;   4.2;   1;     -999;   0;eor
     4931;19610915;   5;   18.6;  16.3;   5.3;  976.00;   75.00;   2.2;   25.0;   14.4;   11.9;   7.0;   0.0;   0;     -999;   0;eor
     4931;19610916;   5;   21.2;  17.5;   0.3;  971.10;   73.00;   1.1;   30.6;   12.3;    9.5;   5.8;   0.0;   0;     -999;   0;eor
     4931;19610917;   5;   21.7;  17.5;   4.3;  972.70;   70.00;   1.3;   28.1;   13.5;   11.6;   5.0;   0.0;   0;     -999;   0;eor
     4931;19610918;   5;   21.4;  18.9;   0.7;  973.60;   76.00;   1.3;   28.5;   12.6;   11.5;   5.0;   0.0;   0;     -999;   0;eor
     4931;19610919;   5;   19.8;  17.2;   0.0;  971.10;   76.00;   1.3;   27.9;   12.5;   11.4;   6.5;   0.0;   0;     -999;   0;eor
     4931;19610920;   5;   19.6;  17.1;   0.7;  970.60;   77.00;   1.0;   26.4;   12.6;   10.3;   5.4;   0.0;   0;     -999;   0;eor
     4931;19610921;   5;   18.4;  18.9;   3.3;  973.80;   89.00;   1.3;   23.4;   13.0;   11.4;   6.4;   0.0;   0;     -999;   0;eor
     4931;19610922;   5;   19.0;  17.7;   2.7;  976.30;   79.00;   1.6;   23.6;   16.8;   15.0;   5.2;   0.0;   0;     -999;   0;eor
     4931;19610923;   5;   16.9;  13.2;   0.0;  975.20;   72.00;   0.6;   25.4;    9.3;    8.5;   2.2;   0.0;   0;     -999;   0;eor
     4931;19610924;   5;   18.1;  15.5;   0.3;  974.60;   76.00;   0.9;   25.2;   10.6;    8.0;   3.4;   0.0;   0;     -999;   0;eor
     4931;19610925;   5;   16.3;  16.3;   4.3;  976.60;   88.00;   1.1;   20.4;   10.6;    9.4;   5.9;   0.1;   1;     -999;   0;eor
     4931;19610926;   5;   16.2;  14.4;   3.3;  974.80;   79.00;   1.1;   21.9;   10.9;    9.8;   4.9;   0.0;   1;     -999;   0;eor
     4931;19610927;   5;   17.7;  14.8;   6.0;  969.50;   75.00;   1.1;   24.0;    9.8;    8.5;   9.0;   0.7;   1;     -999;   0;eor
     4931;19610928;   5;   18.4;  15.5;   5.3;  969.40;   75.00;   0.9;   25.0;   12.1;    9.4;   4.5;   0.0;   1;     -999;   0;eor
     4931;19610929;   5;   19.9;  14.9;   7.0;  970.20;   66.00;   1.2;   25.8;   13.4;   11.9;   6.0;   0.0;   1;     -999;   0;eor
     4931;19610930;   5;   18.3;  16.3;   7.3;  966.00;   77.00;   1.2;   23.8;   15.0;   13.9;   5.0;   2.6;   1;     -999;   0;eor
     4931;19611001;   5;   15.2;  16.1;   8.0;  968.00;   92.00;   2.0;   16.9;   14.1;   14.1;   5.5;   0.3;   1;     -999;   0;eor
     4931;19611002;   5;   15.5;  16.4;   8.0;  969.50;   94.00;   1.1;   16.9;   13.7;   13.2;   3.0;   0.0;   1;     -999;   0;eor
     4931;19611003;   5;   14.6;  12.1;   4.0;  969.10;   72.00;   1.7;   19.4;   12.8;   11.3;   5.9;   0.0;   0;     -999;   0;eor
     4931;19611004;   5;   14.7;  13.2;   3.0;  968.20;   78.00;   1.4;   19.7;   11.9;    9.7;   5.0;   0.0;   0;     -999;   0;eor
     4931;19611005;   5;   15.6;  14.0;   2.7;  970.40;   80.00;   0.8;   21.8;   10.1;    8.2;   4.0;   0.0;   0;     -999;   0;eor
     4931;19611006;   5;   16.8;  12.5;   4.0;  961.00;   70.00;   1.4;   24.4;    9.8;    6.8;   8.2;   0.7;   1;     -999;   0;eor
     4931;19611007;   5;   11.7;  12.1;   7.7;  955.20;   85.00;   2.3;   16.2;    9.3;    8.6;   8.2;   7.3;   1;     -999;   0;eor
     4931;19611008;   5;   10.7;  10.3;   7.0;  963.50;   80.00;   3.2;   14.6;    7.7;    7.5;   9.0;   0.1;   1;     -999;   0;eor
     4931;19611009;   5;   13.6;  11.7;   4.3;  977.90;   76.00;   1.2;   20.3;    9.1;    5.7;   5.0;   0.0;   0;     -999;   0;eor
     4931;19611010;   5;   12.9;  10.0;   1.3;  979.10;   72.00;   1.1;   21.0;    4.8;    3.3;   5.3;   0.0;   0;     -999;   0;eor
     4931;19611011;   5;   14.0;  11.3;   3.3;  977.50;   74.00;   1.1;   23.1;    5.4;    3.5;   5.0;   0.0;   0;     -999;   0;eor
     4931;19611012;   5;   13.4;  13.3;   2.7;  979.80;   86.00;   1.3;   19.3;    7.5;    6.1;   6.0;   0.1;   1;     -999;   0;eor
     4931;19611013;   5;   11.8;  11.6;   7.3;  980.30;   82.00;   1.9;   15.9;    9.2;    8.0;   6.3;   0.0;   0;     -999;   0;eor
     4931;19611014;   5;    9.7;   8.9;   0.7;  980.60;   76.00;   1.5;   16.0;    4.6;    1.5;   5.9;   0.0;   0;     -999;   0;eor
     4931;19611015;   5;    9.6;   9.6;   0.3;  977.10;   82.00;   0.6;   16.7;    0.9;   -0.2;   4.0;   0.0;   0;     -999;   0;eor
     4931;19611016;   5;   10.1;  10.0;   5.0;  973.80;   82.00;   1.4;   20.0;    1.2;    0.4;   7.0;   0.0;   0;     -999;   0;eor
     4931;19611017;   5;   10.0;   9.9;   8.0;  958.70;   79.00;   6.1;   12.7;    8.1;    8.5;  21.4;   6.1;   1;     -999;   0;eor
     4931;19611018;   5;    3.7;   7.2;   5.0;  945.90;   87.00;   4.9;    8.4;    1.2;    3.2;  16.1;   0.6;   1;     -999;   0;eor
     4931;19611019;   5;    5.0;   6.9;   5.0;  948.70;   80.00;   5.8;    7.6;    0.3;   -1.7;  13.4;   0.1;   1;     -999;   0;eor
     4931;19611020;   5;    6.6;   7.3;   3.0;  959.90;   74.00;   2.0;   13.2;    3.2;    0.0;   8.0;   0.0;   0;     -999;   0;eor
     4931;19611021;   5;    5.3;   7.1;   1.3;  966.30;   80.00;   0.9;   12.3;   -0.5;   -3.2;   4.0;   0.0;   0;     -999;   0;eor
     4931;19611022;   5;    6.8;   7.5;   5.7;  968.70;   78.00;   1.2;   12.7;   -2.7;   -3.6;   6.9;   0.0;   0;     -999;   0;eor
     4931;19611023;   5;   10.4;   9.3;   6.3;  971.20;   75.00;   2.5;   16.0;    4.5;    0.5;   8.0;   0.5;   1;     -999;   0;eor
     4931;19611024;   5;   14.0;  10.4;   5.3;  970.60;   65.00;   3.2;   20.6;    9.8;    6.5;   9.8;   0.4;   1;     -999;   0;eor
     4931;19611025;   5;   14.5;  13.2;   8.0;  967.60;   79.00;   5.2;   16.7;   11.8;    8.5;  12.0;   4.4;   1;     -999;   0;eor
     4931;19611026;   5;   13.5;  13.6;   7.3;  963.90;   87.00;   1.9;   15.2;   11.6;    9.8;   5.0;   0.6;   1;     -999;   0;eor
     4931;19611027;   5;   10.3;  10.9;   7.7;  962.80;   85.00;   2.1;   15.8;    8.7;    7.3;   7.9;   1.6;   1;     -999;   0;eor
     4931;19611028;   5;    9.1;  10.3;   7.3;  964.40;   88.00;   2.1;   11.6;    7.7;    7.2;   6.0;   1.2;   1;     -999;   0;eor
     4931;19611029;   5;    8.5;   8.5;   6.3;  966.00;   76.00;   1.6;   14.4;    5.5;    4.0;   5.5;   0.0;   1;     -999;   0;eor
     4931;19611030;   5;    6.8;   8.0;   2.0;  968.80;   82.00;   1.1;   13.2;    0.0;   -1.2;   3.8;   0.0;   0;     -999;   0;eor
     4931;19611031;   5;    5.6;   7.9;   4.0;  976.30;   86.00;   1.2;   12.8;   -1.3;   -2.2;   4.5;   0.0;   0;     -999;   0;eor
     4931;19611101;   5;    7.5;   8.1;   5.3;  980.40;   80.00;   1.5;   12.4;    1.5;    0.3;   5.8;   0.0;   0;     -999;   0;eor
     4931;19611102;   5;    8.2;   7.6;   1.0;  973.10;   70.00;   2.4;   15.9;    3.8;    1.5;   9.2;   0.3;   1;     -999;   0;eor
     4931;19611103;   5;    5.8;   8.3;   8.0;  965.60;   85.00;   5.8;    9.7;    3.1;    0.1;  13.6;   2.1;   1;     -999;   0;eor
     4931;19611104;   5;    1.3;   5.5;   5.3;  967.80;   82.00;   3.9;    4.8;   -1.2;   -3.2;   9.9;   0.6;   8;     -999;   0;eor
     4931;19611105;   5;    1.3;   6.3;   6.3;  972.00;   92.00;   3.2;    3.7;    0.1;    0.0;   8.9;   2.3;   8;     -999;   0;eor
     4931;19611106;   5;    0.3;   5.9;   8.0;  967.80;   95.00;   2.5;    1.7;   -0.8;   -3.0;   5.0;   5.6;   7;     -999;   0;eor
     4931;19611107;   5;    2.0;   6.4;   8.0;  960.60;   92.00;   1.9;    3.0;    0.0;   -0.2;   7.0;   1.5;   8;     -999;   1;eor
     4931;19611108;   5;    6.3;   7.6;   7.3;  959.20;   81.00;   2.9;   10.0;    1.8;    1.2;   7.5;   0.4;   1;     -999;   0;eor
     4931;19611109;   5;    8.9;  10.1;   7.7;  953.40;   88.00;   3.5;   10.5;    6.6;    4.7;  10.0;  10.6;   1;     -999;   0;eor
     4931;19611110;   5;    4.8;   7.1;   6.0;  957.90;   80.00;   2.3;    8.9;    2.4;    3.4;   7.0;   0.1;   1;     -999;   0;eor
     4931;19611111;   5;    4.0;   6.1;   5.7;  953.00;   77.00;   2.8;    9.3;    1.0;   -1.8;   8.7;   0.0;   0;     -999;   0;eor
     4931;19611112;   5;    5.9;   7.3;   7.7;  947.20;   81.00;   4.5;    7.9;    2.0;    1.2;   7.0;   1.3;   1;     -999;   0;eor
     4931;19611113;   5;    4.8;   7.7;   4.7;  951.60;   87.00;   2.5;    8.5;    2.6;    4.0;   8.0;   0.4;   1;     -999;   0;eor
     4931;19611114;   5;    5.1;   8.1;   8.0;  961.50;   93.00;   3.3;    7.6;   -1.2;   -2.5;   7.5;   0.2;   1;     -999;   0;eor
     4931;19611115;   5;    5.2;   7.9;   7.7;  968.60;   90.00;   2.4;    6.0;    3.4;    3.4;   5.0;   0.1;   1;     -999;   0;eor
     4931;19611116;   5;    4.5;   6.9;   8.0;  970.00;   81.00;   1.2;    5.8;    3.8;    4.4;   3.1;   0.0;   0;     -999;   0;eor
     4931;19611117;   5;    3.6;   6.7;   8.0;  970.20;   84.00;   1.4;    4.5;    2.9;    3.0;   4.6;   0.0;   0;     -999;   0;eor
     4931;19611118;   5;    2.9;   6.4;   5.3;  969.80;   88.00;   0.4;    4.5;   -2.4;   -4.6;   2.5;   0.0;   0;     -999;   0;eor
     4931;19611119;   5;    4.0;   5.6;   7.3;  974.60;   68.00;   2.4;    6.0;    1.9;    2.0;   7.5;   0.0;   0;     -999;   0;eor
     4931;19611120;   5;    0.2;   4.5;   0.0;  979.90;   72.00;   3.5;    4.5;   -1.8;   -3.1;   8.9;   0.0;   0;     -999;   0;eor
     4931;19611121;   5;   -2.0;   4.1;   0.0;  978.40;   77.00;   0.9;    4.0;   -5.6;   -8.6;   2.9;   0.0;   0;     -999;   0;eor
     4931;19611122;   5;   -0.8;   4.4;   1.7;  971.90;   78.00;   0.6;    6.4;   -6.7;   -9.4;   3.5;   0.0;   0;     -999;   0;eor
     4931;19611123;   5;    2.5;   5.1;   5.3;  967.60;   73.00;   0.5;    8.6;   -5.4;   -7.2;   2.0;   0.0;   0;     -999;   0;eor
     4931;19611124;   5;    4.2;   7.1;   7.7;  969.50;   87.00;   0.4;    6.0;   -0.5;   -2.6;   2.6;   1.2;   1;     -999;   0;eor
     4931;19611125;   5;    4.5;   8.4;   7.7;  966.20;   94.00;   0.8;    9.8;    2.4;    1.9;   4.4;   0.4;   1;     -999;   0;eor
     4931;19611126;   5;    6.6;   8.3;   7.7;  954.40;   86.00;   1.0;    9.4;    0.6;   -2.0;   4.5;   0.3;   1;     -999;   0;eor
     4931;19611127;   5;    8.2;   8.0;   7.0;  955.10;   74.00;   2.0;   13.3;    4.8;    1.4;   8.0;   0.0;   0;     -999;   0;eor
     4931;19611128;   5;    4.2;   7.2;   6.7;  963.00;   85.00;   3.1;    7.5;    3.4;   -0.9;  14.6;   0.3;   1;     -999;   0;eor
     4931;19611129;   5;    2.3;   6.0;   3.0;  969.40;   81.00;   1.4;    6.7;    0.2;   -1.9;   3.1;   0.0;   0;     -999;   0;eor
     4931;19611130;   5;    5.8;   6.7;   7.3;  968.40;   73.00;   6.2;    7.2;   -1.3;   -5.5;  15.0;   0.3;   1;     -999;   0;eor
     4931;19611201;   5;    9.3;   9.5;   7.3;  961.20;   81.00;   9.7;   10.4;    7.0;    4.1;  17.4;   1.3;   1;     -999;   0;eor
     4931;19611202;   5;    6.0;   8.0;   6.0;  957.40;   80.00;   6.5;   12.1;    3.4;    7.5;  15.0;   0.2;   1;     -999;   0;eor
     4931;19611203;   5;    6.7;   7.7;   7.0;  959.60;   83.00;   2.3;   10.1;   -0.9;   -4.1;  13.3;   0.3;   1;     -999;   0;eor
     4931;19611204;   5;   13.5;  12.5;   7.3;  963.90;   80.00;   5.4;   15.1;   10.0;    8.0;  12.1;   2.0;   1;     -999;   0;eor
     4931;19611205;   5;   11.7;   9.5;   6.3;  964.30;   66.00;   5.8;   15.9;   10.2;    5.8;  15.5;   0.0;   0;     -999;   0;eor
     4931;19611206;   5;    1.2;   4.1;   6.7;  969.80;   61.00;   3.1;   10.4;   -1.0;    1.0;  10.1;   0.0;   0;     -999;   0;eor
     4931;19611207;   5;   -1.0;   4.4;   5.3;  971.60;   78.00;   1.5;    2.6;   -4.0;   -6.8;   6.0;   0.0;   7;     -999;   0;eor
     4931;19611208;   5;   -2.4;   3.6;   4.0;  970.30;   71.00;   1.6;    2.0;   -6.3;   -8.7;   6.3;   0.0;   0;     -999;   0;eor
     4931;19611209;   5;    3.2;   6.5;   7.7;  963.60;   87.00;   1.1;    6.1;   -4.6;   -8.3;   4.1;   2.9;   1;     -999;   0;eor
     4931;19611210;   5;    7.4;   8.7;   6.0;  963.40;   86.00;   3.3;    8.5;    3.3;    0.3;  10.0;   5.0;   1;     -999;   0;eor
     4931;19611211;   5;   12.1;  12.7;   8.0;  961.10;   89.00;   6.6;   13.5;    8.3;    5.8;  16.8;  11.9;   1;     -999;   0;eor
     4931;19611212;   5;   10.7;  11.3;   7.0;  967.90;   88.00;   7.1;   12.0;   10.0;    9.9;  17.9;   1.6;   1;     -999;   0;eor
     4931;19611213;   5;    8.8;  10.5;   7.7;  973.80;   93.00;   1.4;   10.9;    6.9;    3.7;   5.0;   4.4;   1;     -999;   0;eor
     4931;19611214;   5;    6.6;   9.1;   8.0;  975.00;   91.00;   4.8;    8.6;    5.3;    6.6;  11.7;   8.5;   8;     -999;   0;eor
     4931;19611215;   5;   -3.6;   3.9;   3.0;  983.10;   77.00;   3.3;    5.6;   -5.9;   -1.8;   7.0;   0.0;   0;     -999;   0;eor
     4931;19611216;   5;   -4.7;   3.6;   6.3;  983.20;   81.00;   2.8;   -2.8;   -8.1;  -10.4;  10.2;   0.0;   0;     -999;   0;eor
     4931;19611217;   5;  -11.0;   1.7;   0.0;  988.00;   65.00;   4.3;   -5.1;  -13.5;  -13.8;   8.5;   0.0;   0;     -999;   0;eor
     4931;19611218;   5;   -9.2;   2.1;   0.0;  989.10;   71.00;   2.5;   -5.8;  -13.4;  -15.6;   8.3;   0.0;   0;     -999;   0;eor
     4931;19611219;   5;   -6.6;   2.8;   0.0;  986.00;   74.00;   2.1;   -3.0;  -10.1;  -12.9;   6.5;   0.0;   0;     -999;   0;eor
     4931;19611220;   5;   -4.3;   3.2;   5.3;  981.40;   75.00;   1.3;   -0.8;   -9.1;  -12.6;   3.5;   0.0;   1;     -999;   0;eor
     4931;19611221;   5;    0.6;   5.5;   8.0;  975.40;   87.00;   1.8;    1.6;   -3.6;   -4.2;   6.0;   0.0;   1;     -999;   0;eor
     4931;19611222;   5;   -0.8;   5.2;   7.3;  965.60;   91.00;   1.5;    1.7;   -3.0;   -4.9;   3.5;   0.0;   8;     -999;   0;eor
     4931;19611223;   5;   -5.4;   3.5;   6.0;  962.60;   80.00;   4.7;   -0.4;   -7.3;   -3.9;   9.0;   0.2;   7;     -999;   0;eor
     4931;19611224;   5;   -9.5;   2.1;   0.0;  960.60;   71.00;   3.0;   -6.2;  -11.5;  -12.5;   8.0;   0.0;   0;     -999;   0;eor
     4931;19611225;   5;  -10.9;   2.0;   0.0;  957.50;   74.00;   1.6;   -7.1;  -13.4;  -15.0;   3.5;   0.0;   7;     -999;   0;eor
     4931;19611226;   5;   -4.4;   3.9;   8.0;  953.50;   86.00;   0.9;   -2.2;  -12.8;  -15.0;   3.9;   6.1;   8;     -999;   0;eor
     4931;19611227;   5;   -3.4;   4.4;   8.0;  956.40;   94.00;   1.4;   -2.8;   -4.7;   -4.6;   3.0;   0.0;   0;     -999;   4;eor
     4931;19611228;   5;   -0.8;   5.3;   8.0;  957.50;   95.00;   0.5;    0.1;   -3.7;   -3.7;   2.5;   0.0;   1;     -999;   4;eor
     4931;19611229;   5;    0.0;   5.3;   6.0;  957.10;   90.00;   0.8;    1.4;   -4.7;   -3.7;   3.0;   0.0;   0;     -999;   3;eor
     4931;19611230;   5;    1.8;   5.5;   7.3;  956.60;   80.00;   1.2;    5.9;   -4.2;   -8.0;   5.6;   3.3;   1;     -999;   2;eor
     4931;19611231;   5;    6.2;   7.5;   6.3;  955.60;   80.00;   2.3;    8.6;    1.6;    0.2;  20.0;   3.0;   1;     -999;   0;eor
     4931;19620101;   5;    0.3;   5.7;   8.0;  964.40;   91.00;   1.8;    7.0;   -0.4;   -1.1;   5.8;  13.5;   8;     -999;   0;eor
     4931;19620102;   5;   -2.7;   4.8;   7.3;  969.10;   90.00;   2.6;    0.2;   -4.4;   -1.7;   6.0;   0.0;   7;     -999;  13;eor
     4931;19620103;   5;   -5.2;   3.3;   3.0;  971.20;   81.00;   2.4;   -2.9;  -11.0;  -17.8;  11.4;   0.0;   0;     -999;  11;eor
     4931;19620104;   5;   -7.1;   2.8;   3.0;  973.80;   78.00;   0.7;   -3.4;   -8.2;  -12.2;   3.0;   0.0;   0;     -999;  10;eor
     4931;19620105;   5;   -9.9;   2.7;   5.3;  975.80;   90.00;   0.5;   -6.0;  -13.0;  -14.7;   2.2;   0.0;   0;     -999;   9;eor
     4931;19620106;   5;   -1.4;   4.9;   8.0;  975.10;   93.00;   1.3;    0.6;  -10.4;  -13.4;   6.4;   1.0;   8;     -999;   9;eor
     4931;19620107;   5;    1.8;   6.0;   5.7;  980.60;   88.00;   1.4;    2.6;   -0.6;   -0.6;   4.5;   0.3;   1;     -999;   7;eor
     4931;19620108;   5;    1.6;   6.5;   5.3;  977.20;   92.00;   1.2;    6.4;   -0.4;   -0.5;   3.5;   0.0;   0;     -999;   5;eor
     4931;19620109;   5;    2.8;   5.7;   6.7;  967.00;   77.00;   2.2;    4.7;   -1.8;   -5.0;   6.1;   0.0;   1;     -999;   4;eor
     4931;19620110;   5;    4.6;   6.9;   7.3;  958.30;   81.00;   4.1;    7.0;    2.7;   -0.6;  16.0;   1.9;   1;     -999;   3;eor
     4931;19620111;   5;    7.1;   8.5;   8.0;  954.70;   82.00;   5.7;    9.8;    2.8;    0.5;  13.9;   0.8;   1;     -999;   0;eor
     4931;19620112;   5;    5.0;   6.7;   6.0;  952.80;   79.00;   7.3;    6.2;    2.0;   -0.9;  19.8;  13.9;   1;     -999;   0;eor
     4931;19620113;   5;    2.5;   6.8;   6.7;  951.40;   91.00;   5.3;    5.8;    1.3;    1.4;  13.3;   6.5;   8;     -999;   0;eor
     4931;19620114;   5;    2.1;   5.6;   6.0;  962.30;   78.00;   5.3;    4.6;    1.1;   -1.0;  13.0;   0.0;   7;     -999;   1;eor
     4931;19620115;   5;    1.8;   5.6;   5.3;  971.50;   79.00;   3.3;    5.0;    0.2;   -1.8;   8.5;   0.0;   7;     -999;   0;eor
     4931;19620116;   5;    1.9;   4.8;   6.7;  969.10;   69.00;   1.2;    5.0;   -1.8;   -6.4;   3.8;   0.0;   0;     -999;   0;eor
     4931;19620117;   5;    3.8;   5.6;   5.3;  967.00;   67.00;   1.6;    9.0;    1.3;   -2.5;   6.0;   0.0;   0;     -999;   0;eor
     4931;19620118;   5;    5.6;   6.8;   7.3;  967.50;   74.00;   2.3;    8.7;    2.0;   -3.2;   6.8;   1.4;   1;     -999;   0;eor
